DBUID,DAUID,db_pop,nearest_node,dist_nearest_entrance,reachable_400,reachable_800,snap_flag
59150453002,59150453,104,11765217315,257.2,1,1,0
59150453003,59150453,93,630969115,155.1,1,1,0
59150453004,59150453,115,3607809826,195.2,1,1,0
59150453005,59150453,99,630969036,86.1,1,1,0
59150454001,59150454,158,12657208322,314.6,1,1,0
59150454002,59150454,144,12688954656,7.1,1,1,0
59150454003,59150454,89,630969102,95.1,1,1,0
59150454004,59150454,76,3607809844,201.5,1,1,0
59150454005,59150454,34,4758312236,256.1,1,1,0
59150454006,59150454,172,630968864,200.1,1,1,0
59150455001,59150455,153,4577742538,236.2,1,1,0
59150455003,59150455,53,630209624,433.6,0,1,0
59150455006,59150455,182,249406506,275.2,1,1,0
59150455008,59150455,35,9691432907,220.4,1,1,0
59150455009,59150455,71,3607809845,208.5,1,1,0
59150455010,59150455,66,5207869559,404.2,0,1,0
59150455013,59150455,51,9857376922,422.8,0,1,0
59150455014,59150455,232,12494934917,98.3,1,1,0
59150457001,59150457,185,8608638197,544.3,0,1,0
59150457003,59150457,74,8603380983,418.9,0,1,0
59150457004,59150457,114,8603322156,470.5,0,1,0
59150457005,59150457,136,8140467938,452.9,0,1,0
59150457006,59150457,0,10822767393,462.6,0,1,0
59150457007,59150457,77,8140439700,428.9,0,1,0
59150457011,59150457,157,8603322163,494.3,0,1,0
59150459001,59150459,76,630209503,507.1,0,1,0
59150459002,59150459,94,3819816623,528.6,0,1,0
59150459003,59150459,82,630209285,699.7,0,1,0
59150459004,59150459,161,630209193,748.3,0,1,0
59150459005,59150459,151,630209313,650.6,0,1,0
59150460001,59150460,180,629870187,515.3,0,1,0
59150460002,59150460,182,629870175,539.0,0,1,0
59150460003,59150460,153,630209326,615.0,0,1,0
59150461001,59150461,159,8603380999,250.3,1,1,0
59150461002,59150461,193,8603343175,229.0,1,1,0
59150462001,59150462,222,10613049922,29.7,1,1,0
59150462002,59150462,181,8603343188,7.9,1,1,0
59150463001,59150463,0,8603389417,0.0,1,1,0
59150463002,59150463,217,629870068,56.5,1,1,0
59150463003,59150463,214,629870265,166.0,1,1,0
59150463004,59150463,109,11014432919,360.9,1,1,0
59150463005,59150463,68,5303616966,345.2,1,1,0
59150465001,59150465,124,629870397,587.7,0,1,0
59150465002,59150465,117,8608437079,560.8,0,1,0
59150465003,59150465,137,8608437099,460.8,0,1,0
59150465004,59150465,102,629870602,527.2,0,1,0
59150465005,59150465,74,629870610,704.0,0,1,0
59150466001,59150466,197,8608437092,437.1,0,1,0
59150466002,59150466,148,8608437091,416.1,0,1,0
59150466003,59150466,124,8608638320,359.2,1,1,0
59150466004,59150466,36,6627320851,558.2,0,1,0
59150468001,59150468,125,8608638345,158.4,1,1,0
59150468002,59150468,118,630210017,50.7,1,1,0
59150468004,59150468,85,8608638212,382.9,1,1,0
59150468005,59150468,102,630209862,390.5,1,1,0
59150468006,59150468,113,4577742518,90.2,1,1,0
59150468007,59150468,28,630209911,202.8,1,1,0
59150469001,59150469,180,630210070,251.7,1,1,0
59150469002,59150469,117,8608638370,258.8,1,1,0
59150469003,59150469,148,630210155,150.8,1,1,0
59150469004,59150469,154,630210164,51.0,1,1,0
59150470001,59150470,171,629870691,596.9,0,1,0
59150470002,59150470,192,629870708,497.9,0,1,0
59150470003,59150470,173,630210056,352.9,1,1,0
59150471001,59150471,195,629870426,715.6,0,1,0
59150471002,59150471,153,629870392,622.0,0,1,0
59150471003,59150471,159,8608338180,723.4,0,1,0
59150471004,59150471,172,8608338210,777.1,0,1,0
59150472001,59150472,177,8600032970,419.1,0,1,0
59150472002,59150472,124,629458324,,0,0,0
59150472003,59150472,191,8608351978,706.5,0,1,0
59150473001,59150473,133,8600032921,136.5,1,1,0
59150473002,59150473,145,629458728,370.2,1,1,0
59150473003,59150473,222,8600033010,401.1,0,1,0
59150473004,59150473,180,8600033000,448.9,0,1,0
59150474001,59150474,145,629458371,579.0,0,1,0
59150474002,59150474,198,629457988,477.2,0,1,0
59150474003,59150474,177,8608352017,636.7,0,1,0
59150474004,59150474,185,8600033011,408.0,0,1,0
59150475001,59150475,178,6236986419,265.3,1,1,0
59150475002,59150475,160,8600033028,255.4,1,1,0
59150475003,59150475,128,8600032989,466.2,0,1,0
59150475004,59150475,296,8307363885,506.6,0,1,0
59150476001,59150476,161,6169235530,324.2,1,1,0
59150476002,59150476,134,6169235527,424.8,0,1,0
59150476003,59150476,258,5061256810,467.9,0,1,0
59150476004,59150476,164,6169235521,608.3,0,1,0
59150476005,59150476,212,5061256807,467.7,0,1,0
59150477001,59150477,381,8555352830,465.6,0,1,0
59150477002,59150477,212,10612688808,8.4,1,1,0
59150477003,59150477,35,9878285502,518.9,0,1,0
59150478001,59150478,208,11946771658,377.6,1,1,0
59150478002,59150478,163,10689226908,365.9,1,1,0
59150478003,59150478,204,629455647,352.8,1,1,0
59150478004,59150478,217,629455520,370.4,1,1,0
59150479001,59150479,0,10612689262,49.6,1,1,0
59150479002,59150479,106,629455045,50.6,1,1,0
59150479003,59150479,145,629455057,99.9,1,1,0
59150479004,59150479,189,1717091252,0.0,1,1,0
59150479005,59150479,24,10612689041,0.0,1,1,0
59150480001,59150480,247,5335578281,150.8,1,1,0
59150480002,59150480,151,5335578280,201.0,1,1,0
59150480003,59150480,155,629453415,463.0,0,1,0
59150481001,59150481,234,8555823914,209.3,1,1,0
59150481002,59150481,200,628471368,343.6,1,1,0
59150482001,59150482,253,629453362,498.4,0,1,0
59150482002,59150482,292,628470125,576.8,0,1,0
59150482003,59150482,308,629453290,611.2,0,1,0
59150483001,59150483,253,12677971614,565.5,0,1,0
59150483002,59150483,250,628469659,573.5,0,1,0
59150484001,59150484,261,628469761,696.3,0,1,0
59150484002,59150484,186,628469599,792.2,0,1,0
59150484003,59150484,242,628469563,724.7,0,1,0
59150485001,59150485,0,5716001041,347.7,1,1,0
59150485002,59150485,114,628469619,463.1,0,1,0
59150485003,59150485,166,628469434,555.2,0,1,0
59150485004,59150485,146,628469416,458.5,0,1,0
59150485005,59150485,139,628469349,437.6,0,1,0
59150486001,59150486,42,628469273,117.8,1,1,0
59150486004,59150486,505,3561802211,88.3,1,1,0
59150487001,59150487,147,13087229456,118.6,1,1,0
59150487002,59150487,128,12586204450,0.0,1,1,0
59150487003,59150487,0,11105649382,42.9,1,1,0
59150487004,59150487,87,13612786711,125.4,1,1,0
59150487005,59150487,99,628020809,291.8,1,1,0
59150487008,59150487,349,8555825663,31.8,1,1,0
59150488001,59150488,98,2488840950,334.9,1,1,0
59150488002,59150488,1672,13436201927,363.8,1,1,0
59150488003,59150488,362,8558050911,333.1,1,1,0
59150489001,59150489,110,1429084373,347.4,1,1,0
59150489002,59150489,136,1429084367,390.3,1,1,0
59150489005,59150489,167,6997700171,54.8,1,1,0
59150489008,59150489,640,8587782322,156.8,1,1,0
59150490001,59150490,155,1429084360,228.1,1,1,0
59150490002,59150490,173,1429084357,164.6,1,1,0
59150490003,59150490,247,1429084351,223.4,1,1,0
59150491002,59150491,0,1517229257,328.1,1,1,0
59150491003,59150491,475,11466480985,332.6,1,1,0
59150492001,59150492,63,8587782365,367.6,1,1,0
59150492002,59150492,70,8587782412,303.7,1,1,0
59150492003,59150492,73,628020156,384.2,1,1,0
59150492004,59150492,258,628020142,471.9,0,1,0
59150492005,59150492,139,628020104,409.4,0,1,0
59150493001,59150493,234,12109122895,323.8,1,1,0
59150493002,59150493,86,8587319230,392.1,1,1,0
59150493003,59150493,106,10964737254,442.2,0,1,0
59150494001,59150494,222,12486908597,241.6,1,1,0
59150494003,59150494,54,9773453697,492.1,0,1,0
59150494004,59150494,114,8587302213,200.0,1,1,0
59150495001,59150495,259,8587319247,168.9,1,1,0
59150495005,59150495,53,10284182155,0.0,1,1,0
59150495008,59150495,0,11695590780,372.8,1,1,0
59150495014,59150495,0,347292240,485.6,0,1,0
59150495015,59150495,0,7225784267,209.5,1,1,0
59150495016,59150495,0,9894338219,647.2,0,1,0
59150495021,59150495,0,11652536291,237.5,1,1,0
59150495027,59150495,0,3452362936,383.4,1,1,0
59150495030,59150495,201,12616549148,296.8,1,1,0
59150495037,59150495,0,3659578825,0.0,1,1,0
59150495039,59150495,0,9657380799,106.0,1,1,0
59150495040,59150495,0,9657372952,166.1,1,1,0
59150495041,59150495,0,11262026778,531.9,0,1,0
59150495043,59150495,0,626059985,692.0,0,1,0
59150495045,59150495,0,6024257777,209.4,1,1,0
59150495047,59150495,0,12706381797,154.1,1,1,0
59150495048,59150495,0,7715250703,441.9,0,1,0
59150495049,59150495,5,447587629,359.4,1,1,0
59150495050,59150495,0,3452362932,354.9,1,1,0
59150495051,59150495,0,4454468546,343.4,1,1,0
59150495052,59150495,106,1665460247,565.0,0,1,0
59150495053,59150495,0,8763666052,237.7,1,1,0
59150495054,59150495,0,626059733,372.4,1,1,0
59150496001,59150496,287,13165671985,258.1,1,1,0
59150496002,59150496,287,3012374662,159.9,1,1,0
59150497001,59150497,302,1435065683,128.7,1,1,0
59150497002,59150497,303,3659578839,7.0,1,1,0
59150498001,59150498,253,689796570,259.6,1,1,0
59150498002,59150498,359,10011691188,214.4,1,1,0
59150499001,59150499,311,689796600,361.1,1,1,0
59150499002,59150499,279,452382139,257.0,1,1,0
59150500001,59150500,232,451615618,154.1,1,1,0
59150500002,59150500,91,10247296852,0.0,1,1,0
59150500003,59150500,401,8587091930,160.5,1,1,0
59150503003,59150503,330,689796955,125.3,1,1,0
59150503004,59150503,262,4693829996,191.9,1,1,0
59150504002,59150504,63,453233601,109.3,1,1,0
59150504004,59150504,77,8686322278,192.8,1,1,0
59150504005,59150504,127,625943781,395.9,1,1,0
59150504006,59150504,551,11460161726,330.3,1,1,0
59150504008,59150504,163,8686322278,192.8,1,1,0
59150504009,59150504,99,453233598,227.0,1,1,0
59150505001,59150505,100,625943928,215.5,1,1,0
59150505002,59150505,183,499953971,311.9,1,1,0
59150505003,59150505,187,531049945,408.9,0,1,0
59150505004,59150505,124,13382479037,418.9,0,1,0
59150505005,59150505,68,8686322297,133.8,1,1,0
59150506001,59150506,114,8686322226,220.7,1,1,0
59150506002,59150506,114,8686322230,119.6,1,1,0
59150506003,59150506,116,8686322236,18.3,1,1,0
59150507001,59150507,132,7113638082,0.0,1,1,0
59150507002,59150507,117,446605938,261.9,1,1,0
59150507003,59150507,74,471719976,209.5,1,1,0
59150507004,59150507,91,9297479088,0.0,1,1,0
59150507005,59150507,17,9297479088,0.0,1,1,0
59150507006,59150507,91,446606001,117.6,1,1,0
59150508001,59150508,117,12695220840,364.9,1,1,0
59150508002,59150508,133,12695220840,364.9,1,1,0
59150508003,59150508,126,8686322191,219.3,1,1,0
59150508004,59150508,118,347295754,335.8,1,1,0
59150509001,59150509,118,11704783043,549.4,0,1,0
59150509003,59150509,57,465189836,315.7,1,1,0
59150509004,59150509,66,623764762,323.3,1,1,0
59150509005,59150509,67,531049994,220.8,1,1,0
59150509006,59150509,44,623764758,216.9,1,1,0
59150509009,59150509,78,8192884886,545.8,0,1,0
59150509010,59150509,33,349359313,231.2,1,1,0
59150510001,59150510,62,8699660315,,0,0,0
59150510002,59150510,71,8699775431,761.9,0,1,0
59150510003,59150510,75,8699775931,657.2,0,1,0
59150510004,59150510,62,8699775428,550.8,0,1,0
59150510005,59150510,72,625944014,443.9,0,1,0
59150510006,59150510,62,527773702,549.5,0,1,0
59150510007,59150510,49,8699660314,725.5,0,1,0
59150511001,59150511,83,515589305,338.0,1,1,0
59150511002,59150511,62,7103957581,238.9,1,1,0
59150511003,59150511,1036,7103957582,345.3,1,1,0
59150512001,59150512,67,515589415,,0,0,0
59150512002,59150512,93,625944298,,0,0,0
59150512003,59150512,103,626060231,,0,0,0
59150512004,59150512,93,8654125683,454.1,0,1,0
59150512005,59150512,70,8699775967,446.7,0,1,0
59150512006,59150512,81,625944216,444.4,0,1,0
59150513001,59150513,62,626060182,535.6,0,1,0
59150513002,59150513,52,626060167,435.2,0,1,0
59150513003,59150513,61,452378599,335.3,1,1,0
59150513004,59150513,61,626060099,234.7,1,1,0
59150513005,59150513,36,8654125779,134.1,1,1,0
59150513006,59150513,68,626060101,523.9,0,1,0
59150513007,59150513,55,5111413172,690.3,0,1,0
59150513008,59150513,44,626060198,640.7,0,1,0
59150513009,59150513,63,626060188,691.5,0,1,0
59150514001,59150514,174,1686621434,,0,0,0
59150514002,59150514,47,8654125667,,0,0,0
59150514003,59150514,64,8654125668,708.2,0,1,0
59150514004,59150514,79,347289306,632.5,0,1,0
59150514005,59150514,35,626315724,731.7,0,1,0
59150514006,59150514,26,626315715,,0,0,0
59150514007,59150514,53,626315732,630.4,0,1,0
59150514008,59150514,39,8654125659,,0,0,0
59150514009,59150514,31,8654125686,,0,0,0
59150514010,59150514,39,452378572,689.6,0,1,0
59150515001,59150515,66,626315650,,0,0,0
59150515002,59150515,66,626315660,,0,0,0
59150515003,59150515,60,626315685,,0,0,0
59150515006,59150515,188,626315647,751.8,0,1,0
59150516001,59150516,87,347289244,622.2,0,1,0
59150516002,59150516,57,626315765,564.2,0,1,0
59150516003,59150516,60,626315747,629.2,0,1,0
59150516004,59150516,62,5893670189,660.4,0,1,0
59150516005,59150516,99,347290926,663.4,0,1,0
59150516006,59150516,55,626315713,772.8,0,1,0
59150516007,59150516,51,626315698,665.2,0,1,0
59150517001,59150517,54,12232463264,723.2,0,1,0
59150517002,59150517,106,12232463264,723.2,0,1,0
59150517003,59150517,106,12724141159,540.7,0,1,0
59150517004,59150517,144,347290011,349.6,1,1,0
59150518001,59150518,92,628021415,473.9,0,1,0
59150518002,59150518,96,12724141171,372.9,1,1,0
59150518003,59150518,100,628021941,439.6,0,1,0
59150518004,59150518,70,347290250,340.5,1,1,0
59150518005,59150518,70,8627480824,138.8,1,1,0
59150519001,59150519,133,7668499752,51.4,1,1,0
59150519002,59150519,236,347290281,242.5,1,1,0
59150519003,59150519,484,12583408241,285.2,1,1,0
59150520001,59150520,499,3605762318,115.8,1,1,0
59150520005,59150520,537,12586239700,66.7,1,1,0
59150521001,59150521,97,628022740,243.0,1,1,0
59150521002,59150521,155,8557934654,345.3,1,1,0
59150521003,59150521,76,6854060824,133.4,1,1,0
59150521004,59150521,93,8557934627,306.7,1,1,0
59150521005,59150521,70,8557934663,296.4,1,1,0
59150521006,59150521,76,8557858989,171.3,1,1,0
59150521007,59150521,70,8557859008,59.0,1,1,0
59150522001,59150522,74,8557934621,272.7,1,1,0
59150522002,59150522,89,8557934637,232.9,1,1,0
59150522003,59150522,98,9234399578,0.0,1,1,0
59150522004,59150522,101,10025366554,170.2,1,1,0
59150522005,59150522,88,8557934617,451.7,0,1,0
59150522006,59150522,113,8557858969,410.9,0,1,0
59150522007,59150522,82,628471155,589.7,0,1,0
59150523001,59150523,99,8557860123,206.2,1,1,0
59150523002,59150523,92,8557858985,306.8,1,1,0
59150523003,59150523,95,628471223,487.5,0,1,0
59150523004,59150523,121,628471782,386.5,1,1,0
59150523005,59150523,90,8555352901,469.4,0,1,0
59150523006,59150523,71,8555352907,462.3,0,1,0
59150523007,59150523,126,8555352884,379.8,1,1,0
59150524001,59150524,93,628471263,584.0,0,1,0
59150524002,59150524,107,628471259,591.1,0,1,0
59150524003,59150524,115,628471046,489.4,0,1,0
59150524004,59150524,128,628470915,443.6,0,1,0
59150524005,59150524,98,628471129,543.9,0,1,0
59150526001,59150526,97,628471052,450.5,0,1,0
59150526002,59150526,105,8555825803,374.4,1,1,0
59150526003,59150526,124,628471009,118.6,1,1,0
59150526004,59150526,79,12798602032,253.5,1,1,0
59150526005,59150526,166,628470694,92.4,1,1,0
59150527001,59150527,288,628471514,157.9,1,1,0
59150527002,59150527,137,628471489,51.6,1,1,0
59150527003,59150527,140,2771711312,8.2,1,1,0
59150527004,59150527,153,629455803,279.8,1,1,0
59150529001,59150529,102,629456692,166.4,1,1,0
59150529002,59150529,0,431014389,7.7,1,1,0
59150529003,59150529,97,8554935634,58.9,1,1,0
59150529004,59150529,170,8554935521,304.9,1,1,0
59150529005,59150529,193,5204663714,388.2,1,1,0
59150530001,59150530,345,431040066,200.2,1,1,0
59150530002,59150530,199,8554854214,237.5,1,1,0
59150531001,59150531,153,629456731,313.9,1,1,0
59150531002,59150531,144,11177254552,463.9,0,1,0
59150531004,59150531,253,6169235534,327.0,1,1,0
59150531005,59150531,233,6169235532,313.3,1,1,0
59150531008,59150531,0,3622443032,470.8,0,1,0
59150534001,59150534,86,8527032848,273.2,1,1,0
59150534002,59150534,72,8527032863,374.1,1,1,0
59150534003,59150534,36,3927945327,531.4,0,1,0
59150534004,59150534,42,8505006131,539.6,0,1,0
59150534005,59150534,92,628472003,600.7,0,1,0
59150534006,59150534,76,628471993,500.9,0,1,0
59150534007,59150534,75,628472194,608.1,0,1,0
59150534008,59150534,42,628472189,575.9,0,1,0
59150535001,59150535,117,628472237,431.4,0,1,0
59150535002,59150535,108,628472211,523.2,0,1,0
59150535003,59150535,125,8505006188,260.4,1,1,0
59150535004,59150535,107,8505006199,158.9,1,1,0
59150535005,59150535,106,8505006165,362.0,1,1,0
59150535006,59150535,78,11952383534,377.2,1,1,0
59150536003,59150536,120,628472251,334.8,1,1,0
59150536004,59150536,397,8066521695,152.1,1,1,0
59150537001,59150537,192,8066393834,415.0,0,1,0
59150537002,59150537,287,8066503882,341.3,1,1,0
59150537003,59150537,81,8066521698,58.2,1,1,0
59150538004,59150538,237,5272280062,330.3,1,1,0
59150538011,59150538,140,8412442898,210.6,1,1,0
59150538012,59150538,0,13287911176,114.4,1,1,0
59150538013,59150538,300,12999671608,617.8,0,1,0
59150539001,59150539,65,8527038822,58.2,1,1,0
59150539002,59150539,77,628472049,263.0,1,1,0
59150539003,59150539,87,8527032849,171.1,1,1,0
59150539004,59150539,81,8066393728,72.7,1,1,0
59150539005,59150539,77,628472087,296.7,1,1,0
59150539006,59150539,97,628472065,398.6,1,1,0
59150540001,59150540,111,12531281159,274.8,1,1,0
59150540002,59150540,99,628471747,283.8,1,1,0
59150540003,59150540,92,8530401237,208.7,1,1,0
59150540004,59150540,95,628471963,298.5,1,1,0
59150540005,59150540,92,628471944,400.7,0,1,0
59150540006,59150540,64,628471932,450.7,0,1,0
59150540007,59150540,77,628471711,247.6,1,1,0
59150541002,59150541,51,628022856,188.6,1,1,0
59150541003,59150541,57,628022811,175.0,1,1,0
59150541004,59150541,0,12183237549,20.7,1,1,0
59150541005,59150541,65,11203069527,0.0,1,1,0
59150541006,59150541,109,8530401140,121.4,1,1,0
59150541007,59150541,90,8557860156,191.7,1,1,0
59150541008,59150541,89,628471641,0.0,1,1,0
59150541009,59150541,89,628471798,319.8,1,1,0
59150541010,59150541,0,628471827,336.3,1,1,0
59150541011,59150541,116,628471940,390.2,1,1,0
59150541012,59150541,121,628022898,202.0,1,1,0
59150541013,59150541,0,11378398105,122.0,1,1,0
59150542001,59150542,67,628023156,215.4,1,1,0
59150542002,59150542,131,628022989,318.3,1,1,0
59150542003,59150542,121,628022973,405.9,0,1,0
59150542004,59150542,154,8530401166,293.6,1,1,0
59150542005,59150542,55,8530401198,89.7,1,1,0
59150543001,59150543,71,13130326392,447.3,0,1,0
59150543002,59150543,690,8523180929,181.1,1,1,0
59150543004,59150543,74,8509105691,313.0,1,1,0
59150543005,59150543,65,8509105694,295.5,1,1,0
59150543006,59150543,229,628022710,644.6,0,1,0
59150543007,59150543,148,628022722,558.5,0,1,0
59150543008,59150543,92,8398762058,471.3,0,1,0
59150543011,59150543,156,8530401187,198.2,1,1,0
59150544005,59150544,787,3938779728,342.0,1,1,0
59150545001,59150545,0,1383204144,30.6,1,1,0
59150545002,59150545,107,628023057,261.3,1,1,0
59150545005,59150545,41,8584619738,266.2,1,1,0
59150545006,59150545,0,12182892319,182.5,1,1,0
59150545007,59150545,181,628022682,429.2,0,1,0
59150545008,59150545,95,628022708,535.8,0,1,0
59150545009,59150545,314,12140960519,204.3,1,1,0
59150545010,59150545,149,12140960516,149.2,1,1,0
59150545012,59150545,0,13128986415,202.0,1,1,0
59150545013,59150545,44,7345738267,279.9,1,1,0
59150546001,59150546,169,628022614,519.8,0,1,0
59150546002,59150546,30,5939551010,561.0,0,1,0
59150546003,59150546,53,5939551011,459.5,0,1,0
59150546004,59150546,299,628022483,461.9,0,1,0
59150546005,59150546,182,5939551013,551.4,0,1,0
59150547001,59150547,528,5939546934,251.7,1,1,0
59150548001,59150548,30,12721895684,471.8,0,1,0
59150548002,59150548,68,628021483,472.2,0,1,0
59150548003,59150548,119,12232439711,299.3,1,1,0
59150548004,59150548,135,628021557,215.9,1,1,0
59150549001,59150549,58,8657359669,160.8,1,1,0
59150549002,59150549,59,8657359675,261.1,1,1,0
59150549003,59150549,86,13339015818,436.0,0,1,0
59150549004,59150549,82,518297679,363.0,1,1,0
59150549005,59150549,82,501552531,261.0,1,1,0
59150549006,59150549,90,533073921,160.2,1,1,0
59150550001,59150550,98,338459229,114.6,1,1,0
59150550002,59150550,72,12487223354,271.4,1,1,0
59150550003,59150550,150,626315830,58.0,1,1,0
59150550004,59150550,104,8657420321,0.0,1,1,0
59150550005,59150550,142,522420072,59.0,1,1,0
59150550006,59150550,75,6923822051,54.0,1,1,0
