DAUID,DGUID,LANDAREA,PRUID,db_count,db_pop_total,db_pop_reach_400,db_pop_reach_800,DA_reach_400,DA_reach_800,n_unique_parks,area_raw,area_cap20,area_cap10,qty_raw,qty_cap20,qty_cap10,reach_cat,qty_cat,supply_type,salience,satisfaction_sentiment,satisfaction_star,coverage_pct,n_reachable_parks,n_qualifying_parks,experience_hi,divergence_type,supply_binary,divergence_2x2,medhhinc,pop_total,pct_visible_minority,pct_age_65plus,pct_LIM_AT,pct_immigrant,pct_bachelor_plus,inc_LIM_AT,inc_totalpop,immigrant_immigrant,immigrant_totalpop,education_bachelor_plus,education_totalpop,ale16_08,inc_stratum,vm_stratum,age_stratum,limat_stratum,immigrant_stratum,edu_stratum,ale_stratum
59151209,2021S051259151209,0.1059,59,3.0,600.0,0.0,425.0,0.0,0.7083333333333334,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,113000.0,600.0,81.7,17.5,23.1,55.7,25.4,45.0,195.0,365.0,655.0,145.0,570.0,28.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Low ALE
59151211,2021S051259151211,0.0964,59,2.0,483.0,483.0,483.0,1.0,1.0,2,5.11,5.11,5.11,10.577,10.577,10.577,1,1,HH,1403.7267,0.6472,4.3,100.0,2,2,0,HH_low_exp,1,HL,99000.0,483.0,94.9,23.8,25.7,61.2,30.2,45.0,175.0,300.0,490.0,130.0,430.0,42.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),High immigrant (>50%),Mid education (30-50%),Low ALE
59151213,2021S051259151213,0.1447,59,2.0,656.0,0.0,656.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,108000.0,656.0,75.2,22.1,16.3,42.1,27.6,35.0,215.0,255.0,605.0,145.0,525.0,32.0,Middle income,High VM (>50%),Older (>20% 65+),Low poverty (<20%),Mid immigrant (30-50%),Low education (<30%),Low ALE
59151214,2021S051259151214,0.0814,59,3.0,585.0,130.0,585.0,0.2222222222222222,1.0,1,1.13,1.13,1.13,1.9401,1.9401,1.9401,0,0,LL,635.8974,0.7856,4.4,100.0,1,1,1,LL_high_exp,0,LH,47600.0,585.0,61.2,59.8,40.0,53.7,31.1,70.0,175.0,180.0,335.0,95.0,305.0,29.0,Low income,High VM (>50%),Older (>20% 65+),High poverty (>35%),High immigrant (>50%),Mid education (30-50%),Low ALE
59151215,2021S051259151215,0.1055,59,5.0,545.0,431.0,545.0,0.7908256880733945,1.0,1,1.13,1.13,1.13,2.0825,2.0825,2.0825,0,0,LL,682.5688,0.7856,4.4,100.0,1,1,1,LL_high_exp,0,LH,107000.0,545.0,70.5,14.7,28.6,50.0,26.2,50.0,175.0,280.0,560.0,110.0,420.0,26.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Low education (<30%),Low ALE
59151216,2021S051259151216,0.0865,59,2.0,667.0,667.0,667.0,1.0,1.0,1,1.13,1.13,1.13,1.7016,1.7016,1.7016,1,0,HL,557.7211,0.7856,4.4,100.0,1,1,1,HL_high_exp,0,LH,84000.0,667.0,37.0,18.0,26.9,31.9,42.6,90.0,335.0,220.0,690.0,245.0,575.0,15.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Mid education (30-50%),Low ALE
59151217,2021S051259151217,0.0489,59,3.0,400.0,225.0,400.0,0.5625,1.0,1,1.13,1.13,1.13,2.8374,2.8374,2.8374,0,0,LL,930.0,0.7856,4.4,100.0,1,1,1,LL_high_exp,0,LH,119000.0,400.0,23.5,22.5,12.5,20.6,33.9,20.0,160.0,70.0,340.0,100.0,295.0,21.0,Middle income,Mid VM (20-50%),Older (>20% 65+),Low poverty (<20%),Low immigrant (<30%),Mid education (30-50%),Low ALE
59151219,2021S051259151219,0.9949,59,3.0,431.0,262.0,431.0,0.6078886310904872,1.0,1,1.36,1.36,1.36,3.164,3.164,3.164,0,0,LL,55.6845,,,0.0,1,0,0,LL_low_exp,0,LL,116000.0,431.0,77.8,20.9,17.2,45.1,36.6,25.0,145.0,185.0,410.0,130.0,355.0,39.0,Middle income,High VM (>50%),Older (>20% 65+),Low poverty (<20%),Mid immigrant (30-50%),Mid education (30-50%),Low ALE
59151220,2021S051259151220,0.1273,59,4.0,479.0,0.0,217.0,0.0,0.453027139874739,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,103000.0,479.0,78.4,20.9,23.5,44.3,40.0,40.0,170.0,195.0,440.0,140.0,350.0,63.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Mid education (30-50%),Low ALE
59151221,2021S051259151221,0.061,59,1.0,765.0,0.0,765.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,56800.0,765.0,69.0,19.6,43.3,50.6,31.3,145.0,335.0,390.0,770.0,205.0,655.0,54.0,Middle income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),High immigrant (>50%),Mid education (30-50%),Low ALE
59151222,2021S051259151222,0.1083,59,4.0,612.0,0.0,612.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,86000.0,612.0,87.4,18.8,32.6,55.2,21.4,70.0,215.0,370.0,670.0,135.0,630.0,58.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Low ALE
59151223,2021S051259151223,0.1146,59,6.0,704.0,304.0,704.0,0.4318181818181818,1.0,1,13.4,13.4,10.0,19.0318,19.0318,14.2045,0,1,LH,619.3182,0.6472,4.3,50.0,2,1,0,LH_low_exp,0,LL,102000.0,704.0,86.8,18.5,26.2,55.5,33.3,55.0,210.0,380.0,685.0,195.0,585.0,55.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Mid education (30-50%),Low ALE
59151224,2021S051259151224,0.13,59,8.0,844.0,436.0,844.0,0.5165876777251185,1.0,2,18.9,18.9,15.5,22.3942,22.3942,18.3677,0,1,LH,1914.6919,0.6656,4.35,66.7,3,2,0,LH_low_exp,0,LL,97000.0,844.0,83.7,16.6,27.6,51.1,33.1,80.0,290.0,470.0,920.0,250.0,755.0,54.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Mid education (30-50%),Low ALE
59151225,2021S051259151225,0.0949,59,6.0,533.0,407.0,533.0,0.7636022514071295,1.0,1,13.4,13.4,10.0,25.1377,25.1377,18.7617,0,1,LH,818.0113,0.6472,4.3,100.0,1,1,0,LH_low_exp,0,LL,96000.0,533.0,82.6,18.8,20.0,43.8,27.2,35.0,175.0,265.0,605.0,140.0,515.0,83.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Low poverty (<20%),Mid immigrant (30-50%),Low education (<30%),Low ALE
59151226,2021S051259151226,0.1066,59,4.0,691.0,521.0,691.0,0.7539797395079595,1.0,3,16.99,16.99,16.99,24.5866,24.5866,24.5866,0,1,LH,1898.6975,0.5954,4.25,50.0,4,2,0,LH_low_exp,0,LL,89000.0,691.0,85.2,21.0,42.6,58.2,29.0,100.0,235.0,355.0,610.0,155.0,535.0,56.0,Middle income,High VM (>50%),Older (>20% 65+),High poverty (>35%),High immigrant (>50%),Low education (<30%),Low ALE
59151227,2021S051259151227,0.0961,59,4.0,620.0,0.0,620.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,87000.0,620.0,83.6,19.4,21.4,54.5,33.7,45.0,210.0,300.0,550.0,160.0,475.0,84.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Mid education (30-50%),Low ALE
59151228,2021S051259151228,0.1154,59,3.0,625.0,625.0,625.0,1.0,1.0,2,9.12,9.12,9.12,14.5983,14.5983,14.5983,1,1,HH,2091.2,0.5954,4.25,100.0,2,2,0,HH_low_exp,1,HL,102000.0,625.0,59.7,24.8,13.3,40.3,32.1,30.0,225.0,240.0,595.0,170.0,530.0,62.0,Middle income,High VM (>50%),Older (>20% 65+),Low poverty (<20%),Mid immigrant (30-50%),Mid education (30-50%),Low ALE
59151229,2021S051259151229,0.1152,59,1.0,857.0,857.0,857.0,1.0,1.0,2,90.05,23.62,13.62,105.0791,27.5631,15.8945,1,1,HH,7493.5823,0.644,4.35,100.0,2,2,0,HH_low_exp,1,HL,87000.0,857.0,81.6,21.6,36.1,61.0,28.3,110.0,305.0,650.0,1065.0,260.0,920.0,77.0,Middle income,High VM (>50%),Older (>20% 65+),High poverty (>35%),High immigrant (>50%),Low education (<30%),Low ALE
59151230,2021S051259151230,0.0598,59,2.0,385.0,385.0,385.0,1.0,1.0,2,90.05,23.62,13.62,233.9034,61.3547,35.3807,1,1,HH,16680.5195,0.644,4.35,100.0,2,2,0,HH_low_exp,1,HL,99000.0,385.0,42.7,22.1,11.1,45.1,23.9,15.0,135.0,185.0,410.0,85.0,355.0,67.0,Middle income,Mid VM (20-50%),Older (>20% 65+),Low poverty (<20%),Mid immigrant (30-50%),Low education (<30%),Low ALE
59151231,2021S051259151231,0.078,59,3.0,342.0,342.0,342.0,1.0,1.0,1,3.62,3.62,3.62,10.5894,10.5894,10.5894,1,1,HH,371.345,0.5068,4.1,100.0,1,1,0,HH_low_exp,1,HL,121000.0,342.0,32.1,24.9,16.0,23.5,42.6,20.0,125.0,95.0,405.0,145.0,340.0,59.0,Middle income,Mid VM (20-50%),Older (>20% 65+),Low poverty (<20%),Low immigrant (<30%),Mid education (30-50%),Low ALE
59151234,2021S051259151234,0.0349,59,2.0,259.0,0.0,259.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,77500.0,259.0,37.5,25.1,21.7,29.8,15.9,25.0,115.0,70.0,235.0,35.0,220.0,45.0,Middle income,Mid VM (20-50%),Older (>20% 65+),Mid poverty (20-35%),Low immigrant (<30%),Low education (<30%),Low ALE
59151236,2021S051259151236,0.182,59,3.0,1099.0,0.0,1099.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,92000.0,1099.0,50.4,17.7,21.7,38.1,24.6,90.0,415.0,440.0,1155.0,220.0,895.0,32.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Low education (<30%),Low ALE
59151351,2021S051259151351,0.0547,59,2.0,763.0,0.0,763.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,84000.0,763.0,78.6,10.5,33.3,54.3,29.3,100.0,300.0,470.0,865.0,205.0,700.0,123.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Mid ALE
59151352,2021S051259151352,0.038,59,2.0,386.0,386.0,386.0,1.0,1.0,2,0.84,0.84,0.84,2.1808,2.1808,2.1808,1,0,HL,1243.5233,0.7643,4.5,100.0,1,1,1,HL_high_exp,0,LH,74500.0,386.0,76.8,15.5,31.0,47.4,13.6,45.0,145.0,225.0,475.0,55.0,405.0,115.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Low education (<30%),Mid ALE
59151353,2021S051259151353,0.0745,59,2.0,453.0,322.0,453.0,0.7108167770419426,1.0,4,3.28,3.28,3.28,7.2322,7.2322,7.2322,0,1,LH,3039.7351,0.7537,4.3667,75.0,4,3,1,LH_high_exp,0,LH,107000.0,453.0,78.8,15.5,22.2,45.5,26.5,30.0,135.0,225.0,495.0,110.0,415.0,121.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Low education (<30%),Mid ALE
59151354,2021S051259151354,0.0608,59,2.0,483.0,483.0,483.0,1.0,1.0,4,3.03,3.03,3.03,6.281,6.281,6.281,1,1,HH,2037.2671,0.7498,4.4333,100.0,3,3,1,HH_high_exp,1,HH,84000.0,483.0,87.6,16.6,33.3,62.5,20.5,55.0,165.0,275.0,440.0,80.0,390.0,114.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Mid ALE
59151355,2021S051259151355,0.0928,59,3.0,674.0,674.0,674.0,1.0,1.0,3,1.81,1.81,1.81,2.6788,2.6788,2.6788,1,0,HL,1077.1513,0.706,4.4,100.0,2,2,0,HL_low_exp,0,LL,90000.0,674.0,83.8,17.1,41.9,50.9,27.6,90.0,215.0,295.0,580.0,135.0,490.0,98.0,Middle income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),High immigrant (>50%),Low education (<30%),Mid ALE
59151356,2021S051259151356,0.0576,59,4.0,1202.0,40.0,1202.0,0.0332778702163061,1.0,1,0.68,0.68,0.68,0.5696,0.5696,0.5696,0,0,LL,109.817,0.7302,4.5,100.0,1,1,1,LL_high_exp,0,LH,69000.0,1202.0,84.7,13.3,23.9,67.2,29.9,130.0,545.0,770.0,1145.0,320.0,1070.0,121.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Mid ALE
59151357,2021S051259151357,0.1125,59,3.0,647.0,471.0,647.0,0.7279752704791345,1.0,2,1.45,1.45,1.45,2.2463,2.2463,2.2463,0,0,LL,1122.102,0.706,4.4,100.0,2,2,0,LL_low_exp,0,LL,98000.0,647.0,85.9,16.2,26.7,54.4,22.1,60.0,225.0,405.0,745.0,150.0,680.0,105.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Mid ALE
59151358,2021S051259151358,0.0615,59,3.0,491.0,210.0,491.0,0.4276985743380855,1.0,1,1.27,1.27,1.27,2.5888,2.5888,2.5888,0,0,LL,274.9491,0.7768,4.4,100.0,1,1,1,LL_high_exp,0,LH,71000.0,491.0,75.7,17.3,22.2,61.1,17.9,40.0,180.0,330.0,540.0,85.0,475.0,130.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Mid ALE
59151359,2021S051259151359,0.0846,59,5.0,579.0,0.0,579.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,96000.0,579.0,74.8,18.1,20.0,39.8,37.8,40.0,200.0,235.0,590.0,210.0,555.0,104.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Low poverty (<20%),Mid immigrant (30-50%),Mid education (30-50%),Mid ALE
59151360,2021S051259151360,0.0758,59,4.0,558.0,159.0,558.0,0.2849462365591398,1.0,1,6.14,6.14,6.14,11.0088,11.0088,11.0088,0,1,LH,204.3011,0.648,4.4,100.0,1,1,0,LH_low_exp,0,LL,88000.0,558.0,78.1,17.9,32.5,57.5,23.7,65.0,200.0,305.0,530.0,115.0,485.0,92.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Mid ALE
59151361,2021S051259151361,0.1184,59,4.0,511.0,415.0,511.0,0.812133072407045,1.0,1,6.14,6.14,6.14,12.0214,12.0214,12.0214,1,1,HH,223.092,0.648,4.4,100.0,1,1,0,HH_low_exp,1,HL,94000.0,511.0,87.0,16.6,27.3,57.0,28.0,45.0,165.0,265.0,465.0,115.0,410.0,71.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Low ALE
59151362,2021S051259151362,0.0778,59,3.0,594.0,0.0,594.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,83000.0,594.0,80.0,19.4,22.0,59.2,20.4,45.0,205.0,355.0,600.0,110.0,540.0,76.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Low ALE
59151363,2021S051259151363,0.0967,59,5.0,641.0,394.0,641.0,0.6146645865834633,1.0,2,11.16,11.16,11.16,17.4081,17.4081,17.4081,0,1,LH,251.17,0.6791,4.3,100.0,2,2,0,LH_low_exp,0,LL,79500.0,641.0,82.3,17.9,33.3,56.1,15.3,80.0,240.0,345.0,615.0,85.0,555.0,83.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Low ALE
59151364,2021S051259151364,0.0908,59,5.0,690.0,690.0,690.0,1.0,1.0,2,11.16,11.16,11.16,16.1718,16.1718,16.1718,1,1,HH,233.3333,0.6791,4.3,100.0,2,2,0,HH_low_exp,1,HL,81000.0,690.0,85.7,15.9,34.0,58.3,28.3,85.0,250.0,405.0,695.0,170.0,600.0,99.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Mid ALE
59151365,2021S051259151365,0.0679,59,4.0,522.0,522.0,522.0,1.0,1.0,1,5.02,5.02,5.02,9.6085,9.6085,9.6085,1,1,HH,90.0383,0.7102,4.2,100.0,1,1,1,HH_high_exp,1,HH,85000.0,522.0,79.5,19.2,19.4,43.9,40.0,35.0,180.0,180.0,410.0,140.0,350.0,97.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Low poverty (<20%),Mid immigrant (30-50%),Mid education (30-50%),Mid ALE
59151366,2021S051259151366,0.1507,59,5.0,508.0,387.0,508.0,0.7618110236220472,1.0,2,11.16,11.16,11.16,21.9657,21.9657,21.9657,0,1,LH,316.9291,0.6791,4.3,100.0,2,2,0,LH_low_exp,0,LL,88000.0,508.0,72.5,31.5,24.1,46.7,29.5,35.0,145.0,215.0,460.0,115.0,390.0,108.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Low education (<30%),Mid ALE
59151367,2021S051259151367,0.0864,59,4.0,596.0,499.0,596.0,0.837248322147651,1.0,2,12.6,12.6,12.6,21.1493,21.1493,21.1493,1,1,HH,166.1074,0.6533,4.15,100.0,2,2,0,HH_low_exp,1,HL,94000.0,596.0,82.5,21.0,19.5,52.9,29.4,40.0,205.0,315.0,595.0,150.0,510.0,111.0,Middle income,High VM (>50%),Older (>20% 65+),Low poverty (<20%),High immigrant (>50%),Low education (<30%),Mid ALE
59151368,2021S051259151368,0.0929,59,6.0,564.0,339.0,564.0,0.601063829787234,1.0,2,12.6,12.6,12.6,22.3492,22.3492,22.3492,0,1,LH,175.5319,0.6533,4.15,100.0,2,2,0,LH_low_exp,0,LL,84000.0,564.0,81.3,23.0,24.4,52.8,25.9,50.0,205.0,325.0,615.0,140.0,540.0,97.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Mid ALE
59151369,2021S051259151369,0.1496,59,3.0,693.0,549.0,693.0,0.7922077922077922,1.0,1,7.59,7.59,7.59,10.9514,10.9514,10.9514,0,1,LH,75.0361,0.5964,4.1,100.0,1,1,0,LH_low_exp,0,LL,95000.0,693.0,82.9,18.0,35.6,53.3,35.5,80.0,225.0,325.0,610.0,190.0,535.0,85.0,Middle income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),High immigrant (>50%),Mid education (30-50%),Mid ALE
59151370,2021S051259151370,0.1155,59,6.0,738.0,0.0,738.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,86000.0,738.0,83.3,23.7,20.8,54.9,18.1,55.0,265.0,395.0,720.0,115.0,635.0,66.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Low ALE
59151371,2021S051259151371,0.1067,59,4.0,696.0,487.0,696.0,0.6997126436781609,1.0,1,7.59,7.59,7.59,10.9042,10.9042,10.9042,0,1,LH,74.7126,0.5964,4.1,100.0,1,1,0,LH_low_exp,0,LL,102000.0,696.0,72.7,18.0,22.4,45.0,33.3,55.0,245.0,335.0,745.0,200.0,600.0,69.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Mid education (30-50%),Low ALE
59151372,2021S051259151372,0.1119,59,5.0,549.0,161.0,549.0,0.2932604735883424,1.0,2,8.36,8.36,8.36,15.224,15.224,15.224,0,1,LH,1176.6849,0.6391,4.2,100.0,2,2,0,LH_low_exp,0,LL,83000.0,549.0,83.5,20.0,26.8,51.0,17.2,55.0,205.0,250.0,490.0,75.0,435.0,56.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Low ALE
59151373,2021S051259151373,0.1873,59,4.0,778.0,778.0,778.0,1.0,1.0,2,9.09,9.09,9.09,11.6866,11.6866,11.6866,1,1,HH,66.838,0.5964,4.1,50.0,2,1,0,HH_low_exp,1,HL,95000.0,778.0,75.3,19.3,26.3,56.1,28.8,75.0,285.0,440.0,785.0,200.0,695.0,62.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Low ALE
59151407,2021S051259151407,0.3585,59,9.0,559.0,559.0,559.0,1.0,1.0,3,15.92,15.92,14.08,28.4765,28.4765,25.1899,1,1,HH,1293.381,0.6328,4.3667,100.0,3,3,0,HH_low_exp,1,HL,91000.0,559.0,67.6,12.5,26.3,39.4,26.7,50.0,190.0,205.0,520.0,120.0,450.0,55.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Low education (<30%),Low ALE
59151408,2021S051259151408,0.046,59,2.0,439.0,439.0,439.0,1.0,1.0,1,3.19,3.19,3.19,7.2576,7.2576,7.2576,1,1,HH,699.3166,0.7271,4.5,100.0,1,1,1,HH_high_exp,1,HH,32400.0,439.0,67.7,20.5,65.9,49.0,16.9,135.0,205.0,235.0,480.0,70.0,415.0,65.0,Low income,High VM (>50%),Older (>20% 65+),High poverty (>35%),Mid immigrant (30-50%),Low education (<30%),Low ALE
59151409,2021S051259151409,0.1115,59,5.0,550.0,128.0,550.0,0.2327272727272727,1.0,1,3.19,3.19,3.19,5.7929,5.7929,5.7929,0,1,LH,558.1818,0.7271,4.5,100.0,1,1,1,LH_high_exp,0,LH,59600.0,550.0,71.9,9.1,64.9,45.8,13.9,120.0,185.0,220.0,480.0,55.0,395.0,73.0,Middle income,High VM (>50%),Young (<10% 65+),High poverty (>35%),Mid immigrant (30-50%),Low education (<30%),Low ALE
59151410,2021S051259151410,0.0867,59,4.0,574.0,574.0,574.0,1.0,1.0,1,3.19,3.19,3.19,5.5507,5.5507,5.5507,1,1,HH,534.8432,0.7271,4.5,100.0,1,1,1,HH_high_exp,1,HH,90000.0,574.0,85.0,17.4,24.4,56.7,24.8,50.0,205.0,340.0,600.0,135.0,545.0,94.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Mid ALE
59151411,2021S051259151411,0.0947,59,5.0,746.0,240.0,746.0,0.3217158176943699,1.0,1,3.19,3.19,3.19,4.2709,4.2709,4.2709,0,0,LL,411.5282,0.7271,4.5,100.0,1,1,1,LL_high_exp,0,LH,92000.0,746.0,78.1,15.4,27.5,53.4,22.0,70.0,255.0,390.0,730.0,140.0,635.0,88.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Mid ALE
59151412,2021S051259151412,0.0973,59,5.0,588.0,588.0,588.0,1.0,1.0,1,3.19,3.19,3.19,5.4185,5.4185,5.4185,1,1,HH,522.1088,0.7271,4.5,100.0,1,1,1,HH_high_exp,1,HH,77500.0,588.0,70.3,18.7,23.3,47.1,24.6,50.0,215.0,325.0,690.0,150.0,610.0,79.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Low education (<30%),Low ALE
59151413,2021S051259151413,0.1048,59,5.0,696.0,552.0,696.0,0.7931034482758621,1.0,1,0.45,0.45,0.45,0.6426,0.6426,0.6426,0,0,LL,686.7816,0.7442,4.4,100.0,1,1,1,LL_high_exp,0,LH,76000.0,696.0,65.5,20.8,29.1,55.4,27.6,80.0,275.0,410.0,740.0,185.0,670.0,82.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Low ALE
59151414,2021S051259151414,0.1344,59,7.0,962.0,369.0,962.0,0.3835758835758835,1.0,2,3.63,3.63,3.63,3.7769,3.7769,3.7769,0,0,LL,816.0083,0.7356,4.45,100.0,2,2,1,LL_high_exp,0,LH,86000.0,962.0,71.8,26.5,32.8,47.3,27.9,105.0,320.0,400.0,845.0,205.0,735.0,55.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Low education (<30%),Low ALE
59151415,2021S051259151415,0.1253,59,7.0,647.0,443.0,647.0,0.6846986089644513,1.0,2,3.5,3.5,3.5,5.4088,5.4088,5.4088,0,1,LH,1043.2767,0.734,4.35,100.0,2,2,1,LH_high_exp,0,LH,83000.0,647.0,74.8,22.4,22.2,51.5,28.0,60.0,270.0,345.0,670.0,175.0,625.0,66.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Low ALE
59151416,2021S051259151416,0.0782,59,4.0,514.0,280.0,514.0,0.5447470817120622,1.0,2,3.5,3.5,3.5,6.8083,6.8083,6.8083,0,1,LH,1313.2296,0.734,4.35,100.0,2,2,1,LH_high_exp,0,LH,75000.0,514.0,63.7,16.5,41.5,48.5,24.4,85.0,205.0,250.0,515.0,110.0,450.0,79.0,Middle income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),Mid immigrant (30-50%),Low education (<30%),Low ALE
59151417,2021S051259151417,0.0762,59,4.0,486.0,486.0,486.0,1.0,1.0,1,0.45,0.45,0.45,0.9202,0.9202,0.9202,1,0,HL,983.5391,0.7442,4.4,100.0,1,1,1,HL_high_exp,0,LH,86000.0,486.0,51.0,23.7,36.1,44.8,26.6,65.0,180.0,215.0,480.0,105.0,395.0,80.0,Middle income,High VM (>50%),Older (>20% 65+),High poverty (>35%),Mid immigrant (30-50%),Low education (<30%),Low ALE
59151418,2021S051259151418,0.0608,59,3.0,526.0,95.0,526.0,0.1806083650190114,1.0,1,0.45,0.45,0.45,0.8503,0.8503,0.8503,0,0,LL,908.7452,0.7442,4.4,100.0,1,1,1,LL_high_exp,0,LH,59200.0,526.0,57.7,20.0,32.0,58.8,27.0,80.0,250.0,285.0,485.0,120.0,445.0,82.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Low ALE
59151419,2021S051259151419,0.0758,59,4.0,543.0,141.0,543.0,0.2596685082872928,1.0,1,0.45,0.45,0.45,0.8236,0.8236,0.8236,0,0,LL,880.2947,0.7442,4.4,100.0,1,1,1,LL_high_exp,0,LH,84000.0,543.0,77.9,16.6,30.2,54.3,23.3,65.0,215.0,255.0,470.0,105.0,450.0,86.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Mid ALE
